date,open_1,close_1,high_1,low_1,volume_1,H-L-1,O-C-1,avg_price_5,avg_price_30,avg_price_365,ratio_avg_price_5_30,ratio_avg_price_5_365,ratio_avg_price_30_365,avg_volume_5,avg_volume_30,avg_volume_365,ratio_avg_volume_5_30,ratio_avg_volume_5_365,ratio_avg_volume_30_365,std_price_5,std_price_30,std_price_365,ratio_std_price_5_30,ratio_std_price_5_365,ratio_std_price_30_365,std_volume_5,std_volume_30,std_volume_365,ratio_std_volume_5_30,ratio_std_volume_5_365,ratio_std_volume_30_365,return_1,return_5,return_30,return_365,moving_avg_5,moving_avg_30,moving_avg_365,Price_Rise
2006-01-18,51.5099983215332,51.810001373291016,52.099998474121094,51.279998779296875,3854400.0,0.8199996948242188,0.3000030517578125,52.48199996948242,,,,,,3931860.0,,,,,,0.5630887486934368,,,,,,956955.7868574703,,,,,,0.00038603468893128046,-0.017813125233177574,,,-0.00454480804777575,,,1
2006-01-19,51.83000183105469,51.83000183105469,52.41999816894531,51.18000030517578,6213500.0,1.2399978637695312,0.0,52.294000244140626,,,,,,4685680.0,,,,,,0.5986888931742009,,,,,,976624.081722338,,,,,,0.034150040141536,0.007708213160325883,,,-0.0035621196107680888,,,1
2006-01-20,53.25,53.599998474121094,54.2400016784668,53.150001525878906,4999200.0,1.0900001525878906,0.34999847412109375,52.376000213623044,,,,,,4734760.0,,,,,,0.7587673990446627,,,,,,987014.2618017229,,,,,,-0.03694029101870777,-0.019004181305561696,,,0.0016760818406887923,,,0
2006-01-23,53.20000076293945,51.619998931884766,53.45000076293945,51.599998474121094,4850100.0,1.8500022888183594,-1.5800018310546875,52.17600021362305,,,,,,4744820.0,,,,,,0.8085348518908403,,,,,,988098.6423429596,,,,,,0.0029058800655312744,-0.004805843863899595,,,-0.003568717443929592,,,1
2006-01-24,52.0099983215332,51.77000045776367,52.56999969482422,51.470001220703125,2686500.0,1.0999984741210938,-0.23999786376953125,52.126000213623044,,,,,,4520740.0,,,,,,0.8280872998691412,,,,,,1323941.4424361826,,,,,,0.007726438239226585,0.006948403514999368,,,-0.0007070454737718058,,,1
2006-01-25,51.650001525878906,52.16999816894531,52.650001525878906,51.4900016784668,3668800.0,1.1599998474121094,0.5199966430664062,52.19799957275391,,,,,,4483620.0,,,,,,0.8091778727856037,,,,,,1349646.9045643013,,,,,,0.0026835961138491626,0.009261036567217218,,,0.0016456204233034732,,,1
2006-01-26,52.380001068115234,52.310001373291016,52.56999969482422,51.29999923706055,5056300.0,1.2700004577636719,-0.06999969482421875,52.29399948120117,,,,,,4252180.0,,,,,,0.7826425545135135,,,,,,1043293.1357006045,,,,,,0.03249850704668855,0.007649251102312293,,,0.0021051327082870497,,,1
2006-01-27,53.060001373291016,54.0099983215332,54.5099983215332,52.959999084472656,6735800.0,1.5499992370605469,0.9499969482421875,52.375999450683594,,,,,,4599500.0,,,,,,0.9559702071821049,,,,,,1529788.8563458684,,,,,,0.0031476020908298707,0.04959320856765359,,,0.0017748260893175605,,,1
2006-01-30,54.91999816894531,54.18000030517578,55.029998779296875,53.560001373291016,7569000.0,1.4699974060058594,-0.7399978637695312,52.8879997253418,,,,,,5143280.0,,,,,,1.121124105575872,,,,,,2039464.527026641,,,,,,-0.012550762298737417,0.03341702775621447,,,0.009792404711225089,,,0
2006-01-31,54.47999954223633,53.5,55.0,53.279998779296875,4021600.0,1.720001220703125,-0.9799995422363281,53.23399963378906,,,,,,5410300.0,,,,,,0.9425655588687278,,,,,,1695845.0607293108,,,,,,-0.028411223509601347,-0.0036419136165904975,,,0.006701076238371351,,,0
2006-02-01,53.33000183105469,51.97999954223633,53.34000015258789,51.2599983215332,9082300.0,2.0800018310546875,-1.3500022888183594,53.19599990844726,,,,,,6493000.0,,,,,,0.9983632289723557,,,,,,2005812.0039026588,,,,,,0.02808770868276622,0.021601935074598178,,,-0.0005264561113942356,,,1
2006-02-02,51.900001525878906,53.439998626708984,53.439998626708984,51.650001525878906,4788500.0,1.7899971008300781,1.5399971008300781,53.42199935913086,52.34857105073475,,1.0205053984636137,,,6439440.0,4777995.238095238,,1.3477284256497297,,,0.8669024973323584,1.0905605515571146,,0.7949145933204582,,,2056696.2082427244,1563024.0761025376,,1.3158442276661393,,,-0.014970045988375258,-0.025365654035552243,,,0.0045543664023891765,,,0
2006-02-03,53.29999923706055,52.63999938964844,53.93000030517578,52.08000183105469,4476700.0,1.8499984741210938,-0.6599998474121094,53.1479995727539,52.44142822992234,,1.0134735335531615,,,5987620.0,4784114.285714285,,1.2515629105850314,,,0.8509526304876708,1.0232165643932445,,0.8316446978086949,,,2217194.717881134,1561508.146403891,,1.4199059562944134,,,-0.01500761635044201,-0.04300483237228969,,,-0.0049393442046235855,0.0019711976008499822,,0
2006-02-06,52.209999084472656,51.849998474121094,52.779998779296875,51.779998779296875,3953000.0,1.0,-0.3600006103515625,52.68199920654297,52.51571382795061,,1.0031663928083911,,,5264420.0,4811942.857142857,,1.0940321105820043,,,0.77950002423423,0.9095247953831118,,0.8570409824900788,,,2161459.8254420552,1540080.5347680456,,1.4034719462041618,,,0.016586318913409448,-0.014766372252847493,,,-0.008570387892877961,0.0016323138623596774,,1
2006-02-07,51.59000015258789,52.709999084472656,53.13999938964844,51.540000915527344,3472400.0,1.5999984741210938,1.1199989318847656,52.5239990234375,52.62047576904297,,0.9981665550492375,,,5154580.0,4774700.0,,1.0795610195404948,,,0.6397889411527866,0.7851459350408134,,0.8148662721147873,,,2252445.576923003,1563513.126903641,,1.4406310622947656,,,0.010244752891418907,0.02443248305017276,,,-0.002742971650448589,0.0022138254533742192,,1
2006-02-08,52.70000076293945,53.25,53.33000183105469,52.130001068115234,4528500.0,1.2000007629394531,0.5499992370605469,52.77799911499024,52.67999957856678,,1.0018602797495717,,,4243820.0,4799457.142857143,,0.8842291687750401,,,0.6216673762479737,0.7831343627280731,,0.7938195612849575,,,527166.2897037328,1554868.1608327536,,0.33904243651204097,,,0.011267576978799987,0.007672153030467976,,,0.004988223629755461,0.0012969497197292414,,1
2006-02-09,53.5,53.849998474121094,54.0,52.88999938964844,3618100.0,1.1100006103515625,0.34999847412109375,52.859999084472655,52.719999585832866,,1.0026555292059867,,,4009740.0,4732361.904761905,,0.847302061992602,,,0.7455200540980887,0.8213521423464478,,0.9076740847942258,,,482829.9835345771,1574826.1203943093,,0.30659256744718255,,,-0.00872790008028923,0.014057782808643449,,,0.0016241972889622148,0.0009085941165830825,,0
2006-02-10,53.810001373291016,53.380001068115234,54.630001068115234,53.25,4843200.0,1.3800010681152344,-0.43000030517578125,53.007999420166016,52.74904723394485,,1.0049091348526675,,,4083040.0,4846590.476190476,,0.842456159656666,,,0.76414695980099,0.8338995629296585,,0.9163537118503655,,,587843.2299516598,1485009.2608818177,,0.3958515582607148,,,-0.007868152402369488,0.021407919826758937,,,0.00287262647057942,0.0007085706601934538,,0
2006-02-13,53.33000183105469,52.959999084472656,53.470001220703125,52.119998931884766,3867200.0,1.3500022888183594,-0.37000274658203125,53.22999954223633,52.73809487479074,,1.0093273120429067,,,4065880.0,4804371.428571428,,0.8462876071197065,,,0.43318583624177137,0.8293163791929508,,0.5223408666585437,,,593810.3291455951,1500303.541335172,,0.39579345964693435,,,-0.0013217465263276607,0.003414917630472969,,,0.004300519260193925,-4.510482964564535e-05,,0
2006-02-14,52.77000045776367,52.88999938964844,53.20000076293945,52.150001525878906,2462100.0,1.0499992370605469,0.11999893188476562,53.26599960327148,52.75095203944615,,1.0097637586415538,,,3863820.0,4693052.380952381,,0.8233063870503612,,,0.3838357332878913,0.8294868903579771,,0.4627387578388869,,,925498.9719065062,1584995.2418285199,,0.5839127761915613,,,0.008508239140337936,0.0016901437105707462,,,0.0007189061722465029,0.0004022546022252208,,1
2006-02-15,52.970001220703125,53.34000015258789,53.650001525878906,52.560001373291016,4147900.0,1.0900001525878906,0.3699989318847656,53.283999633789065,52.81380916777111,,1.0089027940500244,,,3787700.0,4709290.476190476,,0.8043037521575893,,,0.38500635355008334,0.8213003744106123,,0.4687765469806031,,,871223.8604400135,1577190.3217128753,,0.5523898089190902,,,0.010311196765788955,0.0007428211079070213,0.06312883901427746,,0.00037160342203030884,0.00135038407487263,,1
2006-02-16,53.2400016784668,53.88999938964844,53.9900016784668,52.75,3606800.0,1.2400016784667969,0.6499977111816406,53.29199981689453,52.91285669235956,,1.007165425347177,,,3785440.0,4697500.0,,0.805841405002661,,,0.39983764557990875,0.8196103571477293,,0.48783869321924717,,,871788.2730342271,1584807.786767847,,0.550090856640858,,,-0.004824611699348891,0.004683401929516329,0.06641479601875777,,0.0001803273794281024,0.0020336263611554282,,0
2006-02-17,54.38999938964844,53.630001068115234,54.59000015258789,53.0,4691200.0,1.5900001525878906,-0.7599983215332031,53.34199981689453,52.998570941743395,,1.006479964818837,,,3755040.0,4625009.523809524,,0.8118988686767182,,,0.42821758397509924,0.7944387507041334,,0.5390190037879672,,,827191.533443132,1546346.4336638032,,0.5349328684926334,,,-0.02051095034328365,-0.008119341250174883,0.03999209116786906,,0.0009609850556161703,0.0017855003426658963,,0
2006-02-21,53.66999816894531,52.529998779296875,53.689998626708984,52.52000045776367,5146900.0,1.1699981689453125,-1.1399993896484375,53.25599975585938,52.9476185753232,,1.005824269133039,,,4010980.0,4632042.857142857,,0.8659203128517808,,,0.549982333784562,0.7882253596086768,,0.6977475757156644,,,1040931.2306776082,1548467.9233266115,,0.672232995593057,,,-0.029126191030864446,-0.03573453226430445,-0.019230769230769273,,-0.0015675745325666624,-0.0008174039661350393,,0
2006-02-22,52.630001068115234,51.0,52.68000030517578,50.5099983215332,5424200.0,2.170001983642578,-1.6300010681152344,52.87799987792969,52.91809481666202,,0.9992423208191594,,,4603400.0,4659380.952380952,,0.9879853240262859,,,1.1673775483639792,0.8496565143947806,,1.373940561375575,,,737818.6667467827,1557551.4022397618,,0.47370421655798844,,,0.016862757065716938,-0.027746523022169955,-0.021693977506022644,,-0.0071284634334740195,-0.00044530396671392855,,1
2006-02-23,50.54999923706055,51.86000061035156,52.529998779296875,50.2599983215332,6174200.0,2.270000457763672,1.3100013732910156,52.581999969482425,52.92238053821382,,0.9935683057853828,,,5008660.0,4825461.904761905,,1.0379648827104635,,,1.207878293506694,0.8437825793997439,,1.4315041848410324,,,950823.2738001316,1522210.63538401,,0.6246331826214486,,,0.0013497819899803698,-0.03637036753890088,-0.015918138057630205,,-0.005457559848398219,0.00021930922377110304,,1
2006-02-24,52.119998931884766,51.93000030517578,52.7400016784668,51.84000015258789,5941300.0,0.9000015258789062,-0.18999862670898438,52.19000015258789,52.91095206851051,,0.9863742403465144,,,5475560.0,4933676.19047619,,1.1098336795126207,,,0.9723427487996688,0.856019197068421,,1.1358889521749242,,,598098.5395400996,1516637.9808328561,,0.3943581441971115,,,-0.0025033904747017166,-0.03412272598559918,-0.026132720916267504,,-0.007249842803559936,-8.434107381205007e-05,,0
2006-02-27,52.029998779296875,51.79999923706055,52.279998779296875,51.65999984741211,4670400.0,0.6199989318847656,-0.22999954223632812,51.82399978637695,52.88666625249954,,0.9799067224043005,,,5471400.0,4915300.0,,1.113136532866763,,,0.545554401877819,0.880796967313395,,0.6193872391975507,,,604951.018678372,1517415.5936987074,,0.3986719401003394,,,0.0032818916244490293,-0.010660528680888848,-0.012352674351496007,,-0.0067855985586305016,-0.00033134043517161577,,1
2006-02-28,51.52000045776367,51.970001220703125,52.27000045776367,51.5,3080900.0,0.7700004577636719,0.4500007629394531,51.7120002746582,52.789523533412385,,0.9795883124788543,,,5058200.0,4741257.142857143,,1.0668478522875187,,,0.40332394217558637,0.8630265039517544,,0.4673366812360763,,,1246934.414875137,1507741.614989594,,0.827021289641689,,,0.005002853866195922,0.024117638083065218,0.004036891246149921,,-0.002027030165083965,-0.0017226078362306406,,1
2006-03-01,51.619998931884766,52.22999954223633,52.83000183105469,51.619998931884766,3973600.0,1.2100028991699219,0.6100006103515625,51.95800018310547,52.696666354224796,,0.9859826774211097,,,4768080.0,4570047.619047619,,1.0433326734117596,,,0.16543872328299153,0.8091620605321143,,0.20445684659782137,,,1307759.0401140419,1368270.7453640338,,0.9557750500366851,,,0.03695194949437175,0.04435015831067024,0.045358008334903444,,0.0047987788143281085,-0.001634262513594162,,1
2006-03-02,52.29999923706055,54.15999984741211,54.189998626708984,52.29999923706055,4111500.0,1.8899993896484375,1.8600006103515625,52.418000030517575,52.72809491838728,,0.9941189817620062,,,4355540.0,4574328.571428572,,0.9521703419393321,,,0.98624023339864,0.8535256856823126,,1.1554898111944163,,,1054029.4602144668,1366608.629470361,,0.7712738215497466,,,-0.004985237417362565,0.03774309788088526,0.03974527273428485,,0.00881661730005907,0.0007230094765538935,,0
2006-03-03,53.849998474121094,53.88999938964844,54.43000030517578,53.400001525878906,3252600.0,1.029998779296875,0.04000091552734375,52.80999984741211,52.81904729207357,,0.9998287086737587,,,3817800.0,4296723.80952381,,0.8885374460275381,,,1.1237213056423374,0.8714005454165422,,1.2895577258391342,,,651907.3438764132,926261.0446870592,,0.7038052043920972,,,-0.021896461654116184,0.017567564880600406,-0.016604466697478393,,0.007549613418590484,0.0018385326238033594,,0
2006-03-06,53.040000915527344,52.709999084472656,53.68000030517578,52.650001525878906,4092300.0,1.029998779296875,-0.3300018310546875,52.991999816894534,52.784285409109934,,1.0039351561961043,,,3702180.0,4263571.428571428,,0.868328363209918,,,0.9842861964690464,0.8598753689922071,,1.1446847205574122,,,495357.5244204937,920218.861001478,,0.5383040333268044,,,-0.01726427363342864,-0.003271156044823309,0.003487026518797398,,0.0036709991827075907,-0.0005416659636672314,,0
2006-03-07,52.88999938964844,51.79999923706055,53.04999923706055,51.52000045776367,2968200.0,1.529998779296875,-1.0900001525878906,52.95799942016602,52.74428540184384,,1.0040518895401456,,,3679640.0,4191738.095238095,,0.8778315620864172,,,1.030276829674539,0.8860618997806593,,1.1627594301589759,,,531910.2020078201,960735.5986306488,,0.5536488944158621,,,-0.02528952853065891,-0.03331414664023624,-0.024724720262290778,,-0.00043823386886794325,-0.0006509148991459638,,0
2006-03-08,51.65999984741211,50.4900016784668,51.79999923706055,50.16999816894531,3852600.0,1.6300010681152344,-1.1699981689453125,52.60999984741211,52.67952364966983,,0.9986802499825156,,,3655440.0,4186957.1428571427,,0.8730540760934467,,,1.5166898084841849,0.9973987173093689,,1.5206454371384002,,,517756.77977212425,962231.691730962,,0.5380791177650049,,,-0.01703308737892828,-0.0836410412123243,-0.04868693099441268,,-0.00649671034823891,-0.0011405297648705783,,0
2006-03-09,50.40999984741211,49.630001068115234,50.59000015258789,49.369998931884766,5557400.0,1.220001220703125,-0.779998779296875,51.704000091552736,52.53285707746233,,0.9842221224578095,,,3944620.0,4286242.857142857,,0.9202978299343081,,,1.7011104341843744,1.1988121307700268,,1.4189966805655436,,,1007921.6348506465,991925.0871771665,,1.0161267699348175,,,-0.0020149564107627693,-0.08090556058141396,-0.0531447623974558,,-0.017293717722898914,-0.0027414538740295176,,0
2006-03-10,49.849998474121094,49.529998779296875,50.369998931884766,49.29999923706055,4687400.0,1.0699996948242188,-0.31999969482421875,50.831999969482425,52.35571416219076,,0.9708968883895256,,,4231580.0,4293809.523809524,,0.9855071531551512,,,1.3893230858160652,1.352532857717208,,1.0272009865704492,,,964977.2442912838,994468.2940671174,,0.9703449069701128,,,0.005047446116725807,-0.055587181864302115,-0.07831882380470045,,-0.016699661521578958,-0.003325249555085788,,1
2006-03-13,49.54999923706055,49.779998779296875,50.459999084472656,49.16999816894531,3705000.0,1.2900009155273438,0.22999954223632812,50.24599990844727,52.161904652913414,,0.9632700385997286,,,4154120.0,4297947.619047619,,0.9665357440816158,,,0.9465357914135538,1.4177362608975577,,0.6676388391267565,,,994058.8071135429,991692.9326253406,,1.0023856925973436,,,-0.000401776983811164,-0.03938225763655645,-0.08157995494179315,,-0.011310879967410559,-0.003621446262803606,,0
2006-03-14,49.939998626708984,49.7599983215332,50.779998779296875,49.54999923706055,2966600.0,1.2299995422363281,-0.18000030517578125,49.837999725341795,51.989523569742836,,0.9586162038681733,,,4153800.0,4208585.714285715,,0.9869823931351217,,,0.3783790757261446,1.4808932652749875,,0.25550732426072803,,,994536.153189013,1024123.7040932678,,0.9711093974429087,,,0.021905148499898663,0.007130061075197647,-0.04953273880147491,,-0.007938380637487063,-0.003224964210590365,,1
2006-03-15,49.84000015258789,50.849998474121094,51.06999969482422,49.65999984741211,2267300.0,1.4099998474121094,1.0099983215332031,49.90999908447266,51.88904735020229,,0.9618600000039909,,,3836740.0,4132400.0,,0.9284531991094763,,,0.5352098377891772,1.4833338649313168,,0.36081549167217264,,,1315478.452123029,1106949.4956862307,,1.1883816355212529,,,0.002556559921656598,0.027201258212109947,-0.01923816869577788,,0.0015005547686244513,-0.0018071879771490243,,1
2006-03-16,50.79999923706055,50.97999954223633,51.22999954223633,50.290000915527344,2522900.0,0.9399986267089844,0.18000030517578125,50.179998779296874,51.798094976516,,0.9687614728311392,,,3229840.0,4135295.238095238,,0.7810421781366449,,,0.6796692571188248,1.477435802481368,,0.46003302206249064,,,980535.6816556958,1102432.6702688881,,0.8894290854211885,,,-0.04531191435922255,-0.01736322696440351,-0.08925899289562589,,0.005418484228741427,-0.0016225067177212023,,0
2006-03-17,50.900001525878906,48.66999816894531,50.959999084472656,48.65999984741211,5015300.0,2.299999237060547,-2.2300033569335938,50.007998657226565,51.57571392967587,,0.9696036147054231,,,3295420.0,4176600.0,,0.7890197768519849,,,0.9430645298163429,1.5815392683196965,,0.5962953615551387,,,1105405.295355509,1119052.670789003,,0.9878045280711661,,,0.00883501790329122,-0.01366011092508479,-0.06724925829356065,,-0.003240907360950529,-0.004185371170081225,,1
2006-03-20,48.459999084472656,49.099998474121094,49.189998626708984,47.77000045776367,6751000.0,1.4199981689453125,0.6399993896484375,49.8719985961914,51.3476186479841,,0.9712621521572622,,,3904620.0,4326323.80952381,,0.9025260641389148,,,1.029257394285638,1.576483465870247,,0.6528818199291863,,,1923885.2374816956,1242531.2736123637,,1.5483596094031964,,,0.00794303903189042,-0.0054259777366103545,-0.04551585082171594,,-0.0024833930036374462,-0.004255665401628737,,1
2006-03-21,49.290000915527344,49.4900016784668,49.52000045776367,48.84000015258789,2468400.0,0.6800003051757812,0.20000076293945312,49.817999267578124,51.1504758199056,,0.9739498698503029,,,3804980.0,4220476.19047619,,0.9015522960622814,,,1.0435852960995573,1.5351107854002222,,0.6798110638167928,,,1996155.2637507934,1303095.3049968227,,1.5318566923665347,,,-0.006263919231708104,-0.032841656225323534,-0.06697019238493485,,-0.0008144298004971295,-0.0036476820334744838,,0
2006-03-22,49.18000030517578,49.18000030517578,50.650001525878906,49.150001525878906,4478800.0,1.5,0.0,49.48399963378906,50.99095208304269,,0.9704466696993724,,,4247280.0,4188661.904761905,,1.0139944680594666,,,0.8860759868382869,1.558470217113997,,0.5685549695515763,,,1806237.1458366148,1287407.520358721,,1.4030034136613774,,,-0.005286745315516095,-0.040408030439159304,-0.08131458837661387,,-0.006448243346818483,-0.002969251980542315,,0
2006-03-23,48.66999816894531,48.91999816894531,49.220001220703125,48.09000015258789,4979800.0,1.1300010681152344,0.25,49.07199935913086,50.89190437680199,,0.9642397933432277,,,4738660.0,4167500.0,,1.1370509898020396,,,0.3049112217044593,1.622641938195216,,0.18791035442088777,,,1533443.6859565466,1269612.2089047506,,1.2078047731435995,,,-0.0006132211860121473,0.004520263591123452,-0.09210769220088844,,-0.008016904394253021,-0.001834040279811441,,0
2006-03-24,48.77000045776367,48.88999938964844,49.47999954223633,48.560001373291016,2888600.0,0.9199981689453125,0.11999893188476562,49.11599960327148,50.7504757472447,,0.9677938754286071,,,4313320.0,4011042.8571428573,,1.0753612348765729,,,0.24172419047545798,1.6629748532306265,,0.1453564917147517,,,1721004.0592630804,1211053.0118749668,,1.4210806978619386,,,0.01165881983923489,0.007331988218722829,-0.07343577941559953,,0.0009228342403890588,-0.002666229720369969,,1
2006-03-27,48.97999954223633,49.459999084472656,49.4900016784668,48.43000030517578,2929200.0,1.0600013732910156,0.4799995422363281,49.1879997253418,50.63285664149693,,0.9714640450491395,,,3548960.0,3867609.523809524,,0.9176107303884028,,,0.28543031377464034,1.6627272739263388,,0.1716639392704671,,,1106762.534602613,1147724.7870917318,,0.9643100393493158,,,-0.008087297181273434,-0.008688629836173023,-0.07364044143884962,,0.001487594627577793,-0.0021753231561197537,,0
2006-03-28,49.5099983215332,49.060001373291016,49.880001068115234,48.959999084472656,2815700.0,0.9200019836425781,-0.4499969482421875,49.10199966430664,50.502380552746004,,0.9722709925133772,,,3618420.0,3779290.476190476,,0.9574336830672424,,,0.23134400901693009,1.674027888075104,,0.1381960304633533,,,1030246.3404448472,1154202.7442805537,,0.8926043067823654,,,-0.017529567596379247,-0.019926790080421974,-0.08867458273457463,,-0.0017184726150549778,-0.0024412234754803116,,0
2006-03-29,49.11000061035156,48.20000076293945,49.5,48.099998474121094,3136000.0,1.4000015258789062,-0.9099998474121094,48.905999755859376,50.32285672142392,,0.9718446634814882,,,3349860.0,3781914.285714286,,0.8857577795069768,,,0.4553894760441367,1.7105207503315307,,0.26622855990251726,,,918896.4892739551,1152597.2476479863,,0.7972398781526455,,,0.02531114910155563,0.010220768984357864,-0.07349085062671101,,-0.0039716022879892066,-0.003432245343138801,,1
2006-03-30,48.38999938964844,49.41999816894531,49.709999084472656,48.20000076293945,3010700.0,1.5099983215332031,1.029998779296875,49.00599975585938,50.189047132219585,,0.9764281761866578,,,2956040.0,3736061.904761905,,0.7912181530590525,,,0.5107633289139297,1.6631232582655837,,0.30711092901592146,,,122818.1297691835,1163689.9309851355,,0.10554197170479113,,,-0.004653977150101518,0.006136208648103825,-0.08721471174932438,,0.0021479765954251382,-0.002465183665264529,,0
2006-03-31,49.380001068115234,49.189998626708984,49.90999984741211,48.59000015258789,3623500.0,1.3199996948242188,-0.19000244140625,49.065999603271486,49.9523804074242,,0.9822554841846741,,,3103020.0,3712823.8095238097,,0.8357574070820182,,,0.5113502478043884,1.4030854924525065,,0.36444696389140185,,,313558.71380014304,1160686.4636519032,,0.270149367309397,,,-0.016873308386448183,-0.02224016365714865,-0.09826590253224621,,0.0013398254026072642,-0.0044464182673823035,,0
2006-04-03,49.45000076293945,48.36000061035156,49.79999923706055,48.189998626708984,2976800.0,1.6100006103515625,-1.0900001525878906,48.84599990844727,49.689047132219585,,0.9830335401375474,,,3112540.0,3699690.476190476,,0.8412974058318907,,,0.5355174978284625,1.1168611252330496,,0.47948441012907383,,,307628.51460812276,1167693.5440879858,,0.26344970062191503,,,-0.001447470925160288,-0.01569507615592669,-0.08071574266703774,,-0.004366600242529351,-0.005012516884957809,,0
2006-04-04,48.619998931884766,48.290000915527344,49.470001220703125,47.88999938964844,4718900.0,1.5800018310546875,-0.3299980163574219,48.69199981689453,49.47857102893648,,0.9841027904467584,,,3493180.0,3729528.5714285714,,0.9366277622219583,,,0.5683031924297242,0.9178357992756065,,0.6191774093778563,,,732527.4104086481,1186088.3930562916,,0.6175993414125607,,,-0.014909944233850947,-0.013070561372265255,-0.06725490794462319,,-0.0030386349913067213,-0.004038755421674195,,0
2006-04-05,48.38999938964844,47.56999969482422,48.630001068115234,47.529998779296875,3878400.0,1.1000022888183594,-0.8199996948242188,48.565999603271486,49.27714247930618,,0.9855685041734444,,,3641660.0,3772871.4285714286,,0.9652223959772965,,,0.7465445414995514,0.844097862449291,,0.8844288970633425,,,717107.2046772365,1173439.4820964804,,0.6111156268545221,,,0.02669750821759731,-0.011736099511267972,-0.058233714273440706,,-0.002514710318801061,-0.003926644497884781,,1
2006-04-06,47.689998626708984,48.84000015258789,49.04999923706055,47.56999969482422,3587900.0,1.4799995422363281,1.1500015258789062,48.45,49.198570978073846,,0.9847847007912597,,,3757100.0,3760266.6666666665,,0.9991578611445997,,,0.6139621773424095,0.8012629689348384,,0.7662430452246934,,,631490.0276330577,1173961.7895542139,,0.5379136129063044,,,0.005732980721173009,-0.0014230473018597145,-0.05411132980507505,,-0.0022374384955927253,-0.00145107131939639,,1
2006-04-07,48.599998474121094,49.119998931884766,49.59000015258789,48.599998474121094,2511300.0,0.9900016784667969,0.5200004577636719,48.43600006103516,49.17428516206287,,0.9849863582440587,,,3534660.0,3615214.285714286,,0.977717977594689,,,0.5933209145497436,0.7952390437324163,,0.7460912781206269,,,848806.4461348064,1128098.2032986814,,0.7524224785154381,,,-0.030741008842999684,-0.01550868466778843,-0.08088800556798525,,-0.00016004692133781974,-0.0003669728384391856,,0
